 vert 51
h_pzmu_ptmu_databkgsub_unfold_effcor BeamAngleX_0,3806.11,13320.75,26864.36,44328.90,52225.40,52921.55,62934.37,32731.62,1309.59,0.00,0.00,0.00,0.00
11533.23,44279.55,95631.12,154543.70,191930.10,202506.17,207752.65,188215.04,119256.77,75146.02,34791.74,11686.95,165.21
12571.77,49432.49,105393.98,167123.83,202427.57,218271.74,219569.66,205133.92,131238.79,78991.56,36587.55,12218.76,527.84
14666.64,52850.00,114529.90,177535.90,223333.41,232685.98,233055.31,214381.01,140337.15,78057.14,34269.43,9952.32,494.43
14231.98,49452.38,109987.76,169653.59,214023.37,214927.63,225954.84,202045.71,129879.40,72096.51,29214.66,7820.32,449.95
10505.68,38014.05,86778.82,135504.00,162985.31,176261.02,170251.70,152731.60,96648.32,49203.75,20756.25,5114.10,280.52
6210.87,22246.75,48410.50,73949.75,90537.46,99914.27,93174.55,79694.31,50756.22,25992.14,10069.38,2807.32,183.01
2663.11,10712.11,22172.19,33274.94,40967.39,9115.96,43784.11,32284.40,21817.92,13017.93,5128.33,1388.55,111.33
1115.84,4352.25,9455.17,13819.80,17665.63,18253.03,18029.68,14025.73,9505.23,5435.09,2673.27,736.14,63.02
208.20,1101.83,2230.15,3118.95,4021.53,4355.24,4454.26,3350.95,2447.82,1779.61,856.67,331.24,37.50
h_pzmu_ptmu_databkgsub_unfold_effcor Flux_1,3873.31,13352.13,27071.20,44193.08,52794.66,53002.27,63325.46,32965.48,1265.91,0.00,0.00,0.00,0.00
7110.43,24544.41,49401.03,84041.84,99975.55,101722.67,118580.82,93798.24,47525.22,2850.70,0.00,0.00,0.00
9205.08,33717.91,72570.82,111476.16,133349.42,142650.63,140900.80,131649.88,79147.58,38575.99,2675.87,0.00,0.00
10818.66,38024.29,83267.53,124233.93,158446.47,166306.55,163813.63,155162.04,93855.78,58054.23,20660.15,221.11,0.00
11421.15,41670.57,86340.00,141180.88,172946.36,192773.13,190399.87,166457.66,108005.97,68473.48,32344.81,7322.69,0.00
11612.47,44532.14,96245.14,155011.12,192382.08,203416.67,208733.59,188971.00,120312.90,76228.29,35634.03,12016.62,174.54
12694.87,49955.37,106554.11,168494.26,204081.77,220380.19,221660.71,207006.70,132801.40,80079.73,37385.28,12586.89,561.70
14837.27,53404.11,115671.04,178798.61,224920.09,234646.78,234845.55,215695.74,141054.11,78781.62,34963.95,10251.92,528.63
14291.96,49682.42,110464.18,169968.92,214447.38,215841.35,227066.45,202860.93,130268.88,72613.27,29772.19,8114.67,476.63
10528.00,38114.49,86969.49,135621.92,163140.16,177089.90,171133.26,153623.93,97441.32,49968.63,21407.10,5281.06,295.07
6256.79,22392.93,48786.04,74438.51,91036.78,100551.41,93664.89,79959.06,50775.01,25993.87,10196.45,2874.43,188.17
2660.38,10667.97,22098.85,33115.26,40860.53,9022.10,43673.54,32164.60,21793.52,12983.49,5080.56,1348.56,105.47
1116.15,4361.91,9430.40,13748.54,17587.17,18051.57,17883.90,13762.75,9296.22,5281.28,2554.13,687.12,57.03
205.93,1087.53,2204.58,3090.78,4000.03,4327.57,4409.31,3294.86,2406.66,1746.47,828.33,314.10,34.44
h_pzmu_ptmu_databkgsub_unfold_effcor Flux_2,3831.85,13230.16,26799.89,43943.91,52445.19,52581.60,62873.97,32737.06,1242.45,0.00,0.00,0.00,0.00
7030.55,24358.76,48999.86,83489.59,99453.17,101102.90,117875.82,93351.48,47072.41,2809.28,0.00,0.00,0.00
9151.73,33495.32,72065.69,111033.93,132771.61,141962.69,140361.20,131225.04,78492.42,37945.02,2595.91,0.00,0.00
10770.44,37821.06,82840.83,123837.40,157915.38,165491.28,163050.33,154248.92,92637.96,57090.19,20225.05,216.96,0.00
11330.96,41315.72,85521.30,140238.77,171843.16,191496.05,189145.02,165647.40,107113.82,67700.26,31644.11,7175.34,0.00
11531.13,44295.12,95654.13,154505.87,191838.91,202310.45,207424.41,187828.68,118881.46,74970.86,34754.47,11639.48,163.68
12551.26,49350.65,105233.20,166942.04,202263.30,218146.02,219537.84,205258.41,131349.24,78958.33,36453.00,12151.98,524.83
14671.63,52873.82,114559.72,177621.18,223323.57,232431.51,232721.18,213994.28,140019.56,77757.86,34038.24,9902.60,488.11
14186.74,49298.70,109636.43,169185.50,213427.93,214166.51,225092.55,201311.77,129453.95,71821.49,29096.47,7783.38,442.61
10494.64,37951.04,86653.86,135396.26,162937.19,176115.62,170167.33,152734.12,96697.77,49181.22,20658.65,5069.87,274.76
6215.00,22249.15,48403.77,73995.54,90603.60,99912.36,93116.74,79656.71,50743.55,25971.94,10015.28,2761.44,176.39
2671.24,10742.73,22243.75,33352.39,41059.26,9137.36,43813.64,32211.46,21719.59,12927.76,5065.55,1359.63,107.58
1105.48,4314.35,9395.93,13729.81,17537.72,18124.19,17909.45,13920.25,9444.49,5400.43,2648.76,722.17,60.95
207.66,1094.81,2217.65,3103.69,3999.53,4334.42,4439.46,3335.80,2438.62,1774.59,854.25,329.81,37.29
h_pzmu_ptmu_databkgsub_unfold_effcor Flux_3,3862.33,13330.47,27011.72,44179.51,52689.19,52858.45,63174.28,32906.61,1257.52,0.00,0.00,0.00,0.00
7089.02,24542.05,49348.33,83985.93,99992.55,101667.47,118542.07,93711.50,47274.89,2838.81,0.00,0.00,0.00
9189.52,33680.98,72445.99,111393.74,133286.52,142469.31,140731.18,131579.10,78905.90,38340.38,2640.60,0.00,0.00
10813.62,37980.74,83161.53,124181.85,158359.36,166058.43,163645.85,154949.89,93409.64,57573.15,20398.16,221.02,0.00
11405.73,41589.00,86119.11,140965.65,172617.45,192292.62,189820.05,165996.79,107363.64,67936.28,32039.94,7301.31,0.00
11556.29,44325.60,95811.11,154474.05,191796.53,202646.99,207915.33,188309.40,119580.17,75711.54,35352.96,11852.07,168.74
12627.70,49718.76,105987.53,167895.76,203423.30,219645.61,221080.23,206626.93,132468.18,79782.97,36984.59,12317.85,543.54
14794.28,53303.16,115464.95,178771.43,224644.26,234123.09,234239.06,215154.42,140695.98,78283.47,34432.97,10081.29,509.31
14237.88,49509.17,110067.65,169568.20,213750.96,214769.63,225649.48,201537.01,129315.21,71996.86,29520.85,7954.54,462.11
10517.48,38070.14,86881.03,135575.76,163140.27,176734.68,170782.29,153284.63,97108.56,49597.31,21023.67,5196.16,289.06
6211.12,22240.82,48420.39,73931.93,90504.16,99978.66,93250.48,79748.80,50815.48,26072.13,10177.65,2857.48,187.70
2668.82,10710.48,22169.73,33257.69,40955.32,9111.45,43758.80,32268.16,21806.96,12996.89,5121.38,1390.60,111.61
1121.55,4363.85,9463.58,13818.46,17691.48,18230.88,18044.26,14007.46,9502.09,5436.61,2666.90,730.12,61.67
208.35,1100.80,2225.10,3115.41,4024.57,4349.73,4436.45,3329.71,2429.41,1764.00,843.85,324.08,36.49
h_pzmu_ptmu_databkgsub_unfold_effcor Flux_4,3830.10,13215.86,26773.43,43955.43,52441.12,52617.48,62901.80,32739.56,1245.23,0.00,0.00,0.00,0.00
7033.53,24345.82,48966.29,83462.24,99413.17,101019.20,117759.54,93304.54,47075.33,2796.48,0.00,0.00,0.00
9144.97,33471.46,71994.91,110984.83,132682.24,141825.91,140222.10,131078.07,78341.26,37899.51,2593.45,0.00,0.00
10755.69,37767.67,82718.17,123741.31,157820.53,165415.26,163025.48,154293.58,92648.84,57002.39,20146.83,216.93,0.00
11327.34,41316.98,85496.24,140276.02,171832.86,191384.53,188933.35,165369.73,106797.30,67526.88,31615.90,7160.01,0.00
11500.55,44173.57,95395.16,154211.18,191552.03,202017.05,207249.60,187833.39,118950.21,74990.67,34684.19,11592.96,162.61
12559.72,49380.92,105279.50,167131.09,202457.32,218245.78,219580.07,205170.79,131183.14,78804.90,36323.44,12105.52,520.75
14640.72,52766.27,114336.30,177359.67,222995.69,231944.36,232229.08,213556.72,139725.30,77509.32,33904.73,9861.04,481.81
14149.30,49156.55,109327.59,168793.65,212976.15,213620.85,224549.58,200962.93,129359.14,71761.53,29015.44,7736.56,436.69
10496.06,37942.32,86647.93,135441.70,163001.03,176049.59,170087.52,152676.38,96654.86,49094.48,20562.44,5029.49,269.95
6217.01,22255.57,48401.94,74023.38,90643.23,99883.22,93056.88,79608.43,50691.48,25915.03,9946.68,2727.24,173.55
2661.41,10711.46,22172.60,33258.29,40939.94,9138.14,43676.86,32099.93,21634.26,12880.59,5056.88,1360.70,107.31
1105.92,4317.59,9422.15,13772.18,17584.83,18194.68,17976.09,13996.50,9499.85,5439.33,2669.19,725.01,60.99
207.66,1096.28,2220.04,3105.86,4000.28,4336.42,4448.50,3344.67,2443.42,1778.84,858.22,331.96,37.58
h_pzmu_ptmu_databkgsub_unfold_effcor Flux_5,3839.74,13254.79,26876.01,44033.00,52495.66,52681.79,62968.82,32812.00,1248.13,0.00,0.00,0.00,0.00
7058.24,24434.95,49135.57,83729.20,99668.70,101351.47,118150.93,93468.05,47149.23,2833.36,0.00,0.00,0.00
9157.20,33536.11,72157.17,111147.18,132946.08,142103.20,140431.94,131326.46,78683.99,38182.00,2620.31,0.00,0.00
10783.63,37855.91,82891.54,123899.54,157997.73,165585.89,163214.48,154486.83,93010.77,57322.08,20307.81,218.81,0.00
11357.92,41413.88,85745.23,140519.39,172080.68,191652.88,189257.07,165608.63,107111.58,67796.40,31860.43,7231.73,0.00
11530.58,44231.58,95551.66,154384.47,191668.64,202339.07,207595.62,188059.53,119215.85,75313.04,35029.40,11752.68,166.32
12583.94,49505.17,105581.19,167360.06,202764.00,218792.60,220150.08,205738.00,131763.87,79412.71,36822.84,12277.26,537.92
14759.60,53229.98,115331.44,178557.18,224547.90,234435.90,234725.86,215707.04,140973.43,78534.83,34608.78,10097.11,514.06
14286.17,49661.45,110413.01,170045.64,214351.02,215712.23,226769.10,202580.65,130034.82,72425.01,29582.42,7988.63,471.29
10537.92,38163.68,87058.35,135757.04,163240.30,177071.81,171100.69,153477.75,97144.42,49640.64,21100.75,5226.77,296.48
6201.29,22222.07,48404.33,73762.22,90262.55,99765.00,93121.62,79529.20,50524.33,25883.60,10178.92,2943.09,200.56
2665.36,10660.55,22074.99,33183.34,40929.09,8996.91,43924.96,32582.37,22187.58,13311.57,5283.52,1455.08,118.66
1149.74,4454.38,9612.41,14045.94,18029.54,18568.41,18355.18,14271.87,9669.83,5543.57,2727.71,753.05,64.76
208.43,1103.63,2227.86,3110.50,4032.49,4349.08,4417.41,3319.14,2419.46,1753.07,836.37,325.28,36.71
h_pzmu_ptmu_databkgsub_unfold_effcor Flux_6,3834.75,13246.57,26837.98,44040.80,52450.51,52608.08,62920.62,32792.64,1245.39,0.00,0.00,0.00,0.00
7056.54,24451.51,49153.61,83755.78,99752.22,101338.35,118104.59,93387.11,46977.91,2820.68,0.00,0.00,0.00
9154.22,33531.98,72108.36,111066.39,132844.63,141928.92,140238.73,131165.14,78478.58,38002.59,2601.12,0.00,0.00
10757.41,37784.93,82760.80,123652.46,157647.22,165100.07,162703.71,153938.78,92534.15,57138.46,20215.48,215.64,0.00
11310.32,41259.55,85441.32,140106.97,171697.11,191230.15,188966.68,165558.88,107130.91,67576.37,31531.43,7151.05,0.00
11539.36,44301.21,95638.75,154449.52,191594.68,201959.89,207002.36,187359.17,118461.93,74783.10,34736.84,11652.99,163.67
12540.89,49273.21,105151.13,166763.02,202112.75,218027.66,219403.62,205285.24,131354.07,78997.50,36522.18,12198.23,530.55
14720.61,53046.84,114925.68,178057.95,223922.04,233285.22,233576.78,214730.89,140391.48,78093.24,34270.51,9978.69,499.39
14234.59,49476.94,110008.93,169592.43,213976.42,215005.85,226043.08,202103.55,129867.92,72116.22,29246.89,7874.31,453.79
10506.30,38017.05,86768.69,135489.18,162991.99,176485.62,170562.40,153062.85,96893.99,49383.30,20836.76,5131.92,282.71
6204.76,22222.91,48388.36,73894.55,90471.41,99866.72,93088.08,79564.28,50620.62,25915.10,10072.71,2823.40,181.80
2673.69,10725.78,22218.65,33316.34,41095.65,9029.29,43929.82,32333.11,21898.56,13044.57,5095.87,1357.39,105.78
1118.42,4357.20,9434.73,13775.78,17609.30,18138.92,17940.01,13857.24,9386.36,5357.08,2611.18,704.93,58.09
207.18,1094.85,2215.02,3104.28,4015.51,4344.56,4422.29,3307.67,2414.04,1751.44,834.58,317.46,34.81
h_pzmu_ptmu_databkgsub_unfold_effcor Flux_7,3854.49,13316.37,26987.87,44162.15,52660.69,52861.31,63181.74,32891.14,1259.31,0.00,0.00,0.00,0.00
7091.38,24498.79,49282.58,83900.55,99851.14,101511.89,118341.03,93626.05,47254.78,2823.17,0.00,0.00,0.00
9186.52,33653.48,72386.78,111298.00,133137.42,142336.08,140605.25,131418.93,78703.27,38214.74,2634.23,0.00,0.00
10803.26,37928.16,83065.29,124016.73,158162.13,165832.33,163400.89,154704.86,93190.79,57458.22,20379.65,219.00,0.00
11378.96,41498.21,85941.31,140658.43,172286.55,191927.28,189482.85,165804.85,107260.30,67885.74,31957.10,7248.79,0.00
11549.95,44311.42,95735.88,154463.49,191775.68,202491.27,207765.78,188225.77,119395.71,75454.00,35113.81,11782.73,167.66
12620.17,49640.37,105885.47,167669.29,203087.48,219160.81,220497.67,206008.17,131931.27,79465.22,36858.15,12315.42,541.24
14770.52,53241.70,115359.05,178537.46,224473.54,234208.63,234440.92,215378.69,140758.83,78438.24,34606.49,10107.47,514.46
14264.42,49582.90,110249.69,169792.54,214135.71,215474.53,226573.44,202477.82,130021.23,72387.45,29565.30,8001.85,469.30
10530.87,38129.85,86995.69,135700.56,163220.78,177045.87,171078.81,153512.17,97224.44,49698.91,21136.66,5218.01,293.64
6211.93,22253.72,48469.72,73902.60,90425.86,99903.76,93173.56,79559.24,50529.15,25872.57,10150.66,2908.60,195.07
2661.73,10654.35,22066.70,33142.14,40893.33,8980.38,43835.02,32431.78,22058.57,13205.92,5217.65,1417.16,113.47
1141.61,4435.38,9573.35,13975.62,17910.60,18425.97,18224.98,14104.29,9539.95,5450.80,2665.94,729.56,61.92
208.34,1104.12,2232.05,3118.36,4041.61,4363.12,4433.99,3322.10,2421.29,1754.71,835.07,320.51,35.56
h_pzmu_ptmu_databkgsub_unfold_effcor Flux_8,3835.97,13255.67,26825.13,44051.11,52471.79,52656.01,62950.21,32775.72,1245.70,0.00,0.00,0.00,0.00
7050.26,24384.42,49055.55,83579.00,99541.80,101132.54,117884.50,93325.93,47094.71,2807.40,0.00,0.00,0.00
9151.69,33506.48,72065.08,111025.69,132749.85,141937.79,140316.70,131197.39,78433.20,37907.48,2592.28,0.00,0.00
10772.99,37808.96,82803.11,123772.88,157867.48,165446.16,163034.30,154233.17,92582.82,57011.70,20199.47,216.81,0.00
11326.94,41300.68,85494.21,140168.48,171732.92,191326.90,188934.22,165457.30,106952.95,67666.12,31671.78,7165.12,0.00
11521.01,44250.64,95558.04,154410.21,191757.19,202251.24,207431.23,187958.08,118993.77,74975.75,34683.22,11607.18,163.29
12570.63,49408.99,105354.16,167068.86,202317.29,218124.26,219433.25,205046.55,131144.76,78878.69,36398.52,12137.21,524.55
14670.45,52884.96,114622.08,177695.72,223478.47,232722.40,233045.60,214239.68,140026.06,77758.22,34107.09,9929.75,492.07
14181.42,49278.75,109588.76,169061.97,213302.17,214196.28,225212.85,201499.73,129668.67,72012.34,29171.25,7816.94,447.49
10510.05,38011.99,86770.71,135545.20,163085.50,176392.01,170422.14,152939.64,96813.90,49264.72,20727.16,5092.54,278.27
6203.16,22220.20,48362.83,73894.22,90480.81,99819.16,93034.20,79549.15,50637.70,25909.19,10024.61,2791.78,180.44
2660.06,10691.23,22135.77,33210.50,40932.16,9104.42,43725.97,32183.62,21763.73,12981.91,5102.91,1373.92,108.12
1118.68,4362.29,9471.74,13834.80,17696.81,18265.66,18057.60,14009.51,9497.72,5429.75,2660.22,721.33,60.32
208.64,1106.14,2236.22,3125.49,4036.70,4368.49,4452.49,3337.33,2435.25,1768.38,845.92,323.61,35.82
h_pzmu_ptmu_databkgsub_unfold_effcor Flux_9,3858.06,13297.94,26941.59,44157.73,52648.34,52820.89,63076.14,32854.88,1255.23,0.00,0.00,0.00,0.00
7072.46,24438.44,49156.54,83742.28,99665.31,101338.76,118102.57,93465.64,47268.60,2831.32,0.00,0.00,0.00
9158.89,33528.25,72138.49,111098.99,132868.20,142100.12,140439.86,131279.56,78761.08,38277.67,2632.11,0.00,0.00
10776.75,37861.60,82908.12,123938.09,158069.27,165699.02,163263.62,154583.16,93238.71,57504.08,20381.52,219.81,0.00
11360.96,41447.74,85805.74,140624.06,172238.25,191857.11,189476.40,165676.04,107148.87,67964.36,32073.68,7237.64,0.00
11526.21,44217.54,95522.46,154324.58,191679.31,202489.21,207921.84,188534.88,119935.79,75835.86,35149.17,11786.16,168.70
12669.47,49804.46,106212.90,168250.56,203719.43,219655.76,220887.05,206135.33,131915.68,79393.66,36822.06,12392.45,546.79
14739.69,53120.45,115053.47,178045.33,223912.83,233398.52,233645.60,214651.74,140345.97,78348.20,34714.94,10179.53,514.73
14242.89,49470.72,110036.76,169532.57,213933.97,215251.96,226486.36,202625.55,130393.08,72706.99,29718.14,7999.38,467.13
10576.57,38280.65,87343.52,136231.20,163830.88,177493.30,171464.18,153752.03,97307.72,49689.78,21085.03,5209.08,291.71
6208.52,22237.55,48428.36,73880.91,90449.97,99923.11,93165.59,79618.78,50670.73,25975.60,10150.28,2868.84,191.81
2648.26,10627.61,21997.35,33024.96,40688.69,9049.86,43534.16,32127.68,21762.08,13001.75,5152.75,1412.75,113.75
1136.54,4411.63,9554.67,13952.96,17888.04,18434.59,18254.57,14158.51,9596.32,5501.21,2694.63,736.70,62.55
208.89,1112.12,2245.41,3133.43,4066.36,4391.37,4452.20,3338.36,2432.25,1763.19,838.81,321.62,35.47
h_pzmu_ptmu_databkgsub_unfold_effcor Flux_10,3832.21,13236.64,26809.78,43940.48,52440.90,52561.53,62830.18,32732.03,1243.15,0.00,0.00,0.00,0.00
7028.42,24314.89,48930.13,83400.72,99294.50,101018.67,117780.69,93304.21,47203.12,2809.91,0.00,0.00,0.00
9148.50,33477.48,72037.80,111005.70,132726.09,141978.07,140385.87,131135.71,78489.71,38099.72,2623.61,0.00,0.00
10758.06,37771.46,82720.71,123729.90,157820.87,165507.06,163078.40,154435.90,93054.11,57375.52,20316.81,217.51,0.00
11340.95,41375.85,85650.58,140428.16,172007.39,191614.72,189227.36,165547.36,107077.10,67816.97,31853.37,7183.59,0.00
11513.42,44193.34,95441.16,154278.36,191606.03,202260.24,207591.58,188173.89,119462.11,75382.13,34884.89,11713.39,166.30
12610.50,49556.10,105715.77,167553.22,202912.34,218784.22,220001.11,205426.97,131395.31,79103.33,36695.00,12310.52,538.24
14710.61,53021.73,114863.77,177845.49,223785.30,233390.08,233763.33,214930.92,140599.67,78403.29,34582.29,10095.32,510.29
14267.91,49580.02,110256.91,169850.28,214322.53,215607.80,226781.07,202757.80,130315.86,72509.81,29512.80,7963.90,464.44
10540.73,38155.96,87070.63,135847.66,163376.85,177062.61,171077.75,153446.38,97126.43,49586.44,21021.89,5192.09,290.60
6208.12,22230.43,48407.93,73849.57,90392.16,99849.91,93125.23,79569.52,50625.13,25954.22,10153.09,2876.61,189.32
2673.57,10720.45,22201.17,33313.28,41075.84,9044.36,43957.42,32444.09,21989.76,13120.11,5150.81,1383.55,109.93
1124.12,4379.11,9462.92,13816.52,17679.27,18199.16,17991.73,13911.16,9410.95,5366.43,2624.59,717.90,60.76
207.72,1100.51,2227.07,3115.32,4032.66,4362.62,4436.80,3323.34,2425.56,1760.79,838.84,321.52,35.67
h_pzmu_ptmu_databkgsub_unfold_effcor Flux_11,3840.39,13253.41,26863.29,44032.91,52556.91,52722.41,63004.86,32801.59,1249.11,0.00,0.00,0.00,0.00
