 covariance 1
h_data_Emu_Ehad_unfold_effcorunfoldingCov
-0.0251,-0.0292,-0.0041,0.0396,-0.1433,-0.2514,0.0700,2.8616,-7.9470,17.1017,0.0000,0.8545,-0.0133,0.0725,-0.0165,0.0092,-0.0102,-0.0145,0.1790,0.5338,-3.2093,-3.1093,2.9089,-0.3161,-0.0051,-0.0036,-0.0036,0.0705,-0.0120,-0.0274,0.1214,0.4241,0.0210,-0.6213,-0.9860,-0.3778,-0.0015,-0.0012,-0.0016,-0.0028,-0.0087,-0.0121,0.0204,0.1226,0.1601,0.2305,0.0142,0.0956,-0.0014,-0.0007,-0.0000,-0.0025,-0.0021,-0.0061,-0.0198,-0.0022,0.0143,0.0399,0.0288,-0.0173,-0.0018,-0.0002,-0.0002,-0.0001,-0.0001,-0.0010,-0.0031,-0.0033,0.0040,-0.0000,0.0064,0.0033,-0.0002,0.0000,-0.0000,-0.0001,0.0002,-0.0000,-0.0005,-0.0008,-0.0014,-0.0016,-0.0006,0.0000
0.0071,-0.0079,-0.0052,0.0023,0.0028,-0.0026,-0.0106,-0.1256,-0.0223,-1.5482,0.8545,0.0000,-0.0045,-0.0008,-0.0006,0.0053,-0.0004,-0.0091,-0.0028,0.0914,0.1476,-0.3131,-0.4187,0.4689,-0.0011,-0.0008,0.0011,-0.0023,0.0005,-0.0044,-0.0133,0.0211,0.0892,0.0390,-0.1252,-0.1209,-0.0006,0.0000,0.0002,0.0003,0.0006,0.0010,-0.0074,-0.0054,0.0304,0.0425,-0.0314,0.0126,0.0011,-0.0002,-0.0001,-0.0006,-0.0000,-0.0004,-0.0019,-0.0059,0.0058,0.0078,-0.0155,0.0481,0.0042,-0.0002,0.0001,-0.0000,-0.0001,0.0000,-0.0003,-0.0006,0.0007,0.0028,-0.0065,-0.0173,-0.0005,0.0000,-0.0000,-0.0000,-0.0002,-0.0000,0.0001,-0.0006,0.0027,0.0052,0.0004,-0.0012
78505.0709,-47672.7267,-3191.7694,878.5978,-258.4719,-65.3762,18.5136,2.7502,0.1645,-0.0571,-0.0133,-0.0045,0.0000,-4279.5173,-1694.6793,283.0344,71.2918,-133.9008,-3.6311,0.7979,0.0663,-0.0044,-0.0266,-0.0011,56.5916,-3257.1268,-287.6509,11.8416,-22.7490,-11.3727,6.4303,2.2946,0.3887,0.1400,0.0516,-0.0215,-1347.1995,-478.0427,70.0601,-2.4701,4.7185,5.5430,2.4476,0.4679,-1.4219,-0.0882,0.2138,0.0339,-441.7996,-61.2706,37.2875,10.7077,2.6244,2.2769,0.9565,-1.0791,-2.2632,0.3665,-0.5457,0.0699,-138.6652,24.7195,29.3304,2.8484,1.0477,-1.5941,0.7524,0.4378,-1.0037,0.1396,0.1974,0.0242,52.2356,-0.8702,13.8583,3.3298,0.3543,-1.8585,0.0321,0.2442,0.1774,0.1581,0.0898,0.0222
-38541.0348,14525.8625,-32122.2097,-3347.7703,194.3766,24.8857,-16.3227,-10.2804,-2.2423,0.2658,0.0725,-0.0008,-4279.5173,0.0000,-1836.2050,-579.4842,40.1742,23.9337,-2.3493,2.7475,-1.8659,-0.3392,0.0539,0.0031,-3354.9045,2150.9944,-1028.3023,-154.5144,12.6125,-5.2046,-9.2553,-2.7058,-0.5723,0.1035,0.0377,-0.0028,-361.6291,-987.6644,-301.7753,-27.9627,15.2296,3.1284,1.5620,0.4935,0.5064,0.2297,0.0346,-0.0007,34.4402,25.6901,22.1789,31.4426,7.1077,0.2145,-0.3559,1.0634,-0.6323,-0.1139,0.1274,-0.0072,4.9888,-30.3642,-33.5563,9.4028,2.0878,0.7894,-0.3282,-0.4003,0.2506,0.1718,-0.0070,-0.0063,-26.9366,3.4528,-32.1343,3.0741,1.2436,-0.4002,0.1431,-0.0097,0.0439,-0.0122,-0.0180,-0.0037
-1514.5157,-26117.3867,22179.7111,-19202.1884,-1422.0422,90.7695,12.5493,0.1452,0.3444,0.0235,-0.0165,-0.0006,-1694.6793,-1836.2050,0.0000,780.7912,-330.0201,30.7282,7.9316,-3.4841,-0.2967,0.1375,0.0206,-0.0054,-271.8119,-769.5807,1815.9015,-481.8829,-130.9556,34.5080,1.4769,-1.7595,-0.2007,0.1338,-0.0031,0.0165,-26.8549,-305.7492,-440.3535,-296.6831,-8.1853,1.8260,-0.6753,-0.0089,-0.0943,0.1194,-0.0855,-0.0131,22.7827,-60.7262,-110.3143,-30.1796,19.2178,3.9358,0.3971,0.4064,0.4066,-0.5048,0.0352,0.0134,0.6391,1.9407,9.0479,16.7315,4.8665,1.4024,-0.1665,0.1979,0.1097,-0.1536,0.0251,0.0023,4.8880,-8.8448,-49.2833,-8.2218,2.5582,-2.1676,-0.0203,-0.0247,0.0023,0.0298,0.0066,-0.0012
-174.2589,-4403.6784,-15574.8677,13563.7379,-3316.4545,-407.0500,-7.1633,-0.7140,0.0105,-0.2216,0.0092,0.0053,283.0344,-579.4842,780.7912,0.0000,625.1054,-200.5013,11.7536,7.6352,0.3923,-0.1873,0.0379,-0.0104,-39.1990,-134.2477,-520.7561,1047.6246,-305.1980,-58.2744,9.8005,3.4326,0.1608,-0.0201,-0.1415,0.0320,12.4287,-3.3335,-293.2148,-269.9035,-75.3312,3.8210,7.1405,0.0234,-0.7593,0.0616,-0.3502,-0.0885,1.4960,24.6512,-13.5254,-26.2916,3.6247,7.1118,2.1914,0.1272,0.1208,-0.1375,0.0450,0.0173,0.5510,4.7966,0.2424,-0.4519,-0.6227,2.5314,0.1500,0.0009,0.0593,-0.1663,0.0272,0.0033,-0.3397,2.5502,-7.4685,-1.2129,-0.0984,0.3543,0.0392,-0.0669,-0.0144,0.0341,0.0015,-0.0027
-222.0550,285.7292,-2139.0355,-4083.1852,2031.6328,-454.1944,-65.2107,3.1861,0.9619,-0.1796,-0.0102,-0.0004,71.2918,40.1742,-330.0201,625.1054,0.0000,117.3614,-43.6346,4.1576,2.0279,0.0163,-0.0471,-0.0021,-28.7408,7.6093,-76.6434,-158.1017,187.7966,-104.9804,-15.8296,2.2508,1.1703,0.0706,-0.0166,0.0022,0.4241,8.1488,-5.0721,-72.0415,-77.0695,-45.7895,0.2038,3.8200,0.0850,0.0672,-0.0451,0.0012,0.5607,4.2266,5.9578,2.2209,-6.0248,0.5249,2.8716,0.0456,-0.3220,0.0454,0.0084,0.0027,0.1744,1.0553,-0.7775,0.5372,-1.5614,1.1604,0.7659,-0.0063,0.0330,0.0013,-0.0018,-0.0008,-0.2100,0.4711,1.0112,-1.0034,-4.8121,0.3170,0.0017,0.0323,-0.0031,0.0175,-0.0002,-0.0004
155.6104,-79.2401,202.1112,-548.8740,-601.2342,490.3164,-143.3298,-30.5107,2.3768,0.7823,-0.0145,-0.0091,-133.9008,23.9337,30.7282,-200.5013,117.3614,0.0000,80.9313,-31.1072,0.3126,1.1700,0.0259,-0.0100,-14.7199,-3.2254,0.5530,-44.9031,-68.5094,139.3045,-36.5891,-14.5306,0.0075,0.7263,0.0194,-0.0144,-3.7938,0.1864,7.2978,1.1228,-44.8981,-31.5970,-18.5866,1.2785,1.5947,0.1400,-0.0491,0.0034,0.7118,0.0847,2.0598,7.0040,4.2564,0.2893,1.4199,1.7263,0.2657,0.0023,-0.0083,-0.0005,-0.0150,-0.0475,0.1264,0.0513,-0.2620,-0.1891,0.2600,0.1834,0.0196,0.0138,-0.0075,-0.0010,0.1766,-0.0340,0.1583,0.6256,-0.8821,-0.0081,0.1259,-0.0089,0.0185,0.0054,-0.0017,-0.0003
-22.1790,-15.5131,28.6814,56.8276,-181.3975,-59.9673,147.3970,-88.0629,-10.4826,1.7838,0.1790,-0.0028,-3.6311,-2.3493,7.9316,11.7536,-43.6346,80.9313,0.0000,17.9627,-8.2481,-0.5764,0.3394,0.0082,-1.7705,-2.3666,1.8181,7.9650,-14.6199,-36.2837,21.4488,-9.4528,-3.8255,-0.0837,0.1628,-0.0011,-0.2123,-0.1336,1.2520,3.6301,1.9090,-12.6851,-12.9885,-7.4702,-0.6041,0.2216,0.0323,0.0018,0.1762,0.0202,0.2592,1.0549,1.7921,0.2841,1.4673,0.2792,0.4244,0.1048,0.0182,-0.0023,-0.0111,0.0266,0.0585,-0.5388,0.3787,0.1695,-0.1011,0.1168,-0.0050,0.0478,-0.0034,-0.0025,0.0646,-0.0022,0.0129,-0.0928,1.2547,-0.1038,-0.1305,0.0147,-0.0702,0.0003,0.0045,0.0010
-1.6721,-27.7226,2.4180,22.0085,8.3795,-52.2770,-57.7407,61.1475,-13.8826,-5.4393,0.5338,0.0914,0.7979,2.7475,-3.4841,7.6352,4.1576,-31.1072,17.9627,0.0000,14.8929,-10.8565,-0.1639,0.1054,0.3101,-1.6360,0.2977,1.5956,2.2178,-10.7525,-11.2103,9.3718,-7.7827,-3.1554,0.2452,0.1199,0.2534,0.0345,-0.0241,0.3092,1.5314,1.1146,-6.1444,-8.2693,-2.7821,0.0981,0.1728,0.0233,-0.0127,-0.0405,0.0008,-0.0314,0.2856,1.7957,0.1245,-0.1578,1.0304,0.0889,0.0350,0.0015,-0.0063,-0.0304,0.0096,0.0357,-0.2274,-0.0901,0.0964,0.0885,-0.0709,0.0566,0.0008,-0.0007,-0.0001,-0.0067,0.0049,0.0099,-0.2553,0.0504,0.0363,0.0160,-0.0087,0.0023,-0.0025,-0.0003
1.3830,-1.8032,0.4745,1.1732,4.9367,0.7496,-25.3489,-19.3171,29.0996,-20.6764,-3.2093,0.1476,0.0663,-1.8659,-0.2967,0.3923,2.0279,0.3126,-8.2481,14.8929,0.0000,13.3839,-2.4526,-0.0180,0.3757,-0.1479,0.0366,0.1636,1.1844,1.0958,-9.3329,-5.4789,9.7519,-4.3066,-1.2823,0.1546,0.0449,0.0350,-0.0400,-0.0030,0.3385,0.8584,0.6591,-5.2098,-3.8714,-2.1783,-0.1291,0.1030,0.0074,0.0152,-0.0100,0.0934,-0.0470,0.0004,0.7900,0.4237,-0.2594,0.2995,0.1222,0.0370,-0.0191,-0.0006,-0.0083,-0.0073,-0.0137,-0.0096,0.0599,0.2086,-0.0316,-0.0235,-0.0210,-0.0071,-0.0018,-0.0012,-0.0026,0.0004,-0.0043,-0.0047,0.0115,0.0326,-0.1247,-0.0091,-0.0017,0.0007
0.1461,0.7611,-0.1795,-0.7296,0.2847,2.1659,-0.0350,-8.0841,-0.5276,4.9840,-3.1093,-0.3131,-0.0044,-0.3392,0.1375,-0.1873,0.0163,1.1700,-0.5764,-10.8565,13.3839,0.0000,1.9161,-0.3149,-0.0126,0.0760,0.0070,-0.0873,-0.0334,0.7600,0.4493,-3.6392,-2.2851,5.3853,-0.5042,-0.4706,0.0173,0.0000,0.0064,0.0009,0.0137,0.2199,0.3260,-0.9647,-1.6330,-1.5840,-0.6367,-0.0029,0.0086,-0.0006,-0.0033,0.0207,-0.0285,0.0474,0.2347,0.3046,0.0908,-0.1648,0.0523,0.0256,-0.0059,-0.0021,-0.0018,-0.0048,-0.0125,-0.0152,0.0160,0.0805,-0.0196,-0.0073,0.0735,0.0093,0.0002,-0.0000,-0.0004,0.0007,0.0005,-0.0051,-0.0029,0.0163,-0.0363,-0.0260,-0.0158,-0.0078
-0.0380,0.0064,-0.0758,-0.0018,-0.1080,0.0632,0.4144,-0.2632,-3.2153,-5.4894,2.9089,-0.4187,-0.0266,0.0539,0.0206,0.0379,-0.0471,0.0259,0.3394,-0.1639,-2.4526,1.9161,0.0000,-0.0786,-0.0032,0.0016,0.0158,-0.0852,-0.0170,0.0066,0.2836,0.0948,-0.9945,-1.1740,0.5198,-0.3284,-0.0058,-0.0015,0.0123,0.0206,-0.0126,-0.0035,0.0754,0.2613,-0.1360,-0.5748,-0.2454,-0.1394,0.0015,-0.0033,-0.0014,0.0006,-0.0063,-0.0110,-0.0087,0.0925,0.1309,0.0004,-0.0001,0.0277,0.0124,-0.0014,-0.0009,-0.0031,-0.0029,-0.0052,-0.0070,0.0056,0.0158,0.0295,0.0003,0.0034,-0.0015,0.0001,-0.0004,-0.0005,-0.0006,-0.0012,-0.0024,-0.0042,0.0012,0.0044,0.0019,-0.0001
-0.0064,-0.0051,0.0043,-0.0054,-0.0011,-0.0099,0.0055,-0.0137,-0.0589,-0.8157,-0.3161,0.4689,-0.0011,0.0031,-0.0054,-0.0104,-0.0021,-0.0100,0.0082,0.1054,-0.0180,-0.3149,-0.0786,0.0000,-0.0012,-0.0009,-0.0028,0.0221,-0.0017,-0.0082,-0.0078,0.0459,0.0792,-0.0743,-0.2967,0.0214,0.0000,-0.0001,-0.0011,-0.0025,-0.0004,-0.0035,-0.0028,0.0038,0.0381,0.0795,0.0364,-0.0674,-0.0006,0.0001,0.0001,-0.0005,0.0002,-0.0005,-0.0030,-0.0063,-0.0021,0.0102,0.0123,-0.0051,-0.0017,0.0001,-0.0000,0.0001,0.0001,0.0001,-0.0003,-0.0017,-0.0010,-0.0024,0.0019,0.0026,0.0001,-0.0000,0.0000,0.0000,-0.0001,0.0000,0.0000,-0.0001,-0.0004,-0.0009,-0.0002,0.0001
-26650.8856,-3791.7559,860.0526,253.8985,36.3907,-9.6402,2.6824,1.3127,0.1108,-0.0369,-0.0051,-0.0011,56.5916,-3354.9045,-271.8119,-39.1990,-28.7408,-14.7199,-1.7705,0.3101,0.3757,-0.0126,-0.0032,-0.0012,0.0000,429.6244,-72.2806,14.4172,-8.2977,6.2089,-1.4054,0.1120,0.2042,0.2026,0.0521,-0.0035,676.4220,-257.6156,-44.1950,14.9552,-4.2495,-6.1820,-0.9532,0.1249,-1.9395,-0.5598,-0.0035,0.0077,-298.4819,-71.5416,8.1300,0.4725,1.0421,-0.2527,0.4730,-1.2544,2.8037,-0.5461,0.0954,0.0019,21.0761,1.3330,10.3645,0.6365,0.0915,0.3233,0.1212,-0.0564,-1.4553,-0.1018,0.0146,-0.0001,-22.8269,2.4967,1.7138,-0.2349,-0.1094,0.3319,0.0582,0.1414,0.1196,0.0730,0.0292,-0.0003
-2822.5463,-9995.2127,-3339.1844,232.9292,64.6765,5.5534,-1.1826,0.0475,0.2390,0.0190,-0.0036,-0.0008,-3257.1268,2150.9944,-769.5807,-134.2477,7.6093,-3.2254,-2.3666,-1.6360,-0.1479,0.0760,0.0016,-0.0009,429.6244,0.0000,216.7320,-58.9428,1.3108,-3.9916,2.2043,-0.1271,-0.0907,0.0208,0.0054,-0.0006,-51.0811,476.8396,-76.6431,-30.2093,3.2394,-2.5561,-0.3743,0.0147,0.0944,0.0374,0.0070,0.0012,-26.3075,-138.2960,-53.1436,7.0442,-0.7666,-0.9067,0.5753,-1.3248,0.0160,-0.1298,0.0069,0.0023,2.7225,13.9407,-8.4581,3.9774,1.1490,-1.2995,0.2241,0.3389,-0.0591,0.0426,0.0053,-0.0002,1.6552,-5.7287,-8.8525,1.8578,0.2074,-0.1064,0.0331,-0.0322,-0.0004,0.0054,0.0011,-0.0004
102.0227,-2841.0291,-4251.7664,-2201.1931,-1.7996,26.6620,-1.6981,-0.0939,-0.0266,-0.0215,-0.0036,0.0011,-287.6509,-1028.3023,1815.9015,-520.7561,-76.6434,0.5530,1.8181,0.2977,0.0366,0.0070,0.0158,-0.0028,-72.2806,216.7320,0.0000,214.8960,-14.3261,-3.8018,-0.9774,0.1943,0.1056,0.0351,-0.0250,0.0090,-14.8655,3.7133,369.7651,-30.8419,-16.1436,-4.6429,0.5007,0.3919,-0.2889,-0.1528,-0.0921,-0.0146,-0.5221,-52.7171,-71.5253,-36.8543,-6.7611,0.6011,0.7827,-0.1027,-0.1435,0.3015,-0.0697,0.0058,2.4093,-2.8385,-16.4621,0.6970,1.9256,0.2903,0.1601,0.1018,-0.0265,-0.0777,-0.0047,0.0074,1.2763,1.7774,4.4860,-4.4252,0.3941,0.2482,-0.0637,0.0070,0.0148,0.0017,-0.0025,0.0019
-24.2982,83.0337,-3532.5174,-1807.2996,-680.1758,9.8573,0.5479,-0.6610,-0.0192,0.0633,0.0705,-0.0023,11.8416,-154.5144,-481.8829,1047.6246,-158.1017,-44.9031,7.9650,1.5956,0.1636,-0.0873,-0.0852,0.0221,14.4172,-58.9428,214.8960,0.0000,120.8968,-38.2874,0.9514,0.8555,-0.1512,-0.3788,-0.0036,-0.1016,-6.7016,-28.9668,-17.2516,263.1057,-66.8412,-16.9700,0.3290,-0.2021,0.2608,-0.1843,0.3652,0.0458,1.6733,-7.8166,-47.8661,-38.5294,-13.7062,0.0963,1.7701,-0.0212,-0.3700,-0.1412,-0.0659,-0.0621,0.8728,3.7908,-4.1974,-8.9652,-1.8864,1.7940,0.5334,0.0599,0.0220,0.0061,-0.0135,-0.0005,0.5960,1.5155,-2.0002,-4.4015,-1.3563,0.4728,0.0103,-0.0143,0.0025,0.0195,0.0068,0.0047
35.8050,117.6249,27.0937,-715.7756,-565.5847,-93.0402,5.2153,5.1110,0.1291,-0.1212,-0.0120,0.0005,-22.7490,12.6125,-130.9556,-305.1980,187.7966,-68.5094,-14.6199,2.2178,1.1844,-0.0334,-0.0170,-0.0017,-8.2977,1.3108,-14.3261,120.8968,0.0000,32.7400,-13.2026,-0.9008,0.6288,0.0861,-0.0101,0.0043,-1.4892,-3.0058,-31.2012,-22.5005,88.5881,-16.5125,-8.3006,0.2323,0.0080,-0.0780,-0.0893,-0.0055,0.3226,1.6503,-5.6476,-24.9243,-34.2196,-8.7473,-0.9470,1.5069,0.1504,-0.0698,0.0039,0.0048,-0.1957,-0.3351,3.9239,1.2414,-0.6893,0.3637,0.5362,0.2390,-0.0281,-0.0308,0.0085,0.0010,0.0986,-0.4435,0.0674,-1.3439,1.2260,0.1241,0.1494,-0.0155,-0.0069,-0.0165,0.0035,-0.0007
